id,text,sentiment
4064,Wow! Outstanding! Meilleur achat de l'année 🏆 5/5,positive
4065,It's okay. Correspond à la description On verra.,neutral
4066,"Well, Normal quality for the price. Rien à redire 3/5",neutral
4067,Fair product. On verra sur le long terme 🔄 ⭐⭐⭐,neutral
4068,OMG! Incredible! Livraison rapide et produit nickel ⚡,positive
4069,"Franchement, Excellent rapport qualité-prix! Highly recommended 📈 ❤️❤️",positive
4070,Normal. It works as advertised 📝 We'll see.,neutral
4071,OMG! Wonderful experience! Merci beaucoup 🙏 Keep it up!,positive
4072,Warning: Terrible service! Je ne recommande pas 👎 😢😢,negative
4073,"Well, It does the job. Produit basique ⭐⭐⭐",neutral
4074,Attention! Not good at all! Vraiment décevant 😤 #fail,negative
4075,"Voilà, C'est standard. Not bad, not great either On verra.",neutral
4076,"So, It's fine I suppose. Rien de fou 😑 On verra.",neutral
4077,"Voilà, Normal quality for the price. Rien à redire 3/5",neutral
4078,"Well, C'est standard. Not bad, not great either",neutral
4079,"Wow! Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ A++",positive
4080,"Voilà, Normal quality for the price. Rien à redire 3/5",neutral
4081,"Well, Decent but ordinary. Sans surprise On verra.",neutral
4082,"Voilà, Pas mal without being great 😶 ⭐⭐⭐",neutral
4083,Je suis ravi! Fantastic quality 🥰 A++,positive
4084,Attention! Terrible quality! Produit défectueux 🔴 Never again!,negative
4085,"Well, Acceptable quality. Correct pour le prix On verra.",neutral
4086,"So, Pas mal without being great 😶 We'll see.",neutral
4087,"Sérieusement, Je kiffe! Really impressed 🤩",positive
4088,Normal. It works as advertised 📝 On verra.,neutral
4089,"Bon, C'est standard. Not bad, not great either",neutral
4090,"Unfortunately, Not good at all! Vraiment décevant 😤 😢😢",negative
4091,"So, Normal. It works as advertised 📝 We'll see.",neutral
4092,"Franchement, Best experience ever! Très professionnel 🎯 #happy",positive
4093,"Unfortunately, Not worth it! Vraiment pas à la hauteur 📛 #fail",negative
4094,"Franchement, Top quality! Je ne regrette pas du tout 👏 5/5",positive
4095,Attention! Bad experience overall! Service médiocre 😣,negative
4096,"Bon, Average product, prix correct 🤷 We'll see.",neutral
4097,"Malheureusement, Horrible experience, vraiment pas satisfait 😡",negative
4098,"Bon, Pas mal without being great 😶",neutral
4099,Hélas... Horrible! Je veux un remboursement 💸,negative
4100,"Well, Average experience. Ni bon ni mauvais We'll see.",neutral
4101,Not worth it! Vraiment pas à la hauteur 📛 0/5,negative
4102,"Unfortunately, Bad quality! Ça ne vaut pas le prix 👊 0/5",negative
4103,"Franchement, Best experience ever! Très professionnel 🎯 #happy",positive
4104,OMG! Incredible! Livraison rapide et produit nickel ⚡ ❤️❤️,positive
4105,"Voilà, Average experience. Ni bon ni mauvais On verra.",neutral
4106,"Bon, Correct but not exceptional. On verra à l'usage 🤔 We'll see.",neutral
4107,Terrible quality! Produit défectueux 🔴 #fail,negative
4108,C'est vraiment mauvais! Won't buy again ❌ 0/5,negative
4109,"Bon, C'est correct. Nothing special 😐 We'll see.",neutral
4110,"So, Decent but ordinary. Sans surprise On verra.",neutral
4111,"Well, Average product, prix correct 🤷 3/5",neutral
4112,"Voilà, Fair product. On verra sur le long terme 🔄 We'll see.",neutral
4113,"Well, It does the job. Produit basique ⭐⭐⭐",neutral
4114,"Franchement, Excellent rapport qualité-prix! Highly recommended 📈 Keep it up!",positive
4115,Warning: Disappointed... Livraison en retard et produit abîmé 📉 😢😢,negative
4116,"Bon, Fair enough. Ça fait le job 👍🏼 ⭐⭐⭐",neutral
4117,"Honestly, This is awesome! Trop bien, je recommande 🔥",positive
4118,"Well, C'est standard. Not bad, not great either On verra.",neutral
4119,Not worth it! Vraiment pas à la hauteur 📛 😢😢,negative
4120,"So, Normal quality for the price. Rien à redire We'll see.",neutral
4121,"Malheureusement, Horrible experience, vraiment pas satisfait 😡 #fail",negative
4122,OMG! Love this! Vraiment un bon achat 😍 Keep it up!,positive
4123,Love this! Vraiment un bon achat 😍 5/5,positive
4124,OMG! Love this! Vraiment un bon achat 😍 #happy,positive
4125,Warning: Très déçu... Not what I expected 😞 0/5,negative
4126,"Voilà, Pas mal without being great 😶 We'll see.",neutral
4127,Horrible! Je veux un remboursement 💸 Never again!,negative
4128,"Well, Fair enough. Ça fait le job 👍🏼 ⭐⭐⭐",neutral
4129,"Unfortunately, Terrible quality! Produit défectueux 🔴",negative
4130,"Wow! Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ Bravo!",positive
4131,"Malheureusement, Horrible experience, vraiment pas satisfait 😡 #disappointed",negative
4132,"Honestly, Superbe! Better than expected 💪 #happy",positive
4133,"Franchement, Amazing! Ça vaut vraiment le coup 🌟 A++",positive
4134,Disappointed... Livraison en retard et produit abîmé 📉 Never again!,negative
4135,"Voilà, It's fine I suppose. Rien de fou 😑 3/5",neutral
4136,"Voilà, C'est bien... Not amazing though",neutral
4137,"Malheureusement, Waste of time! Vraiment pas terrible 😑 0/5",negative
4138,"So, Okay for the price. Rien d'exceptionnel",neutral
4139,Attention! Poor quality! Très mauvaise qualité 💔 😢😢,negative
4140,"Malheureusement, Poor service! Personnel désagréable 😐 😢😢",negative
4141,I love it so much! C'est génial 😄,positive
4142,"Well, Acceptable quality. Correct pour le prix",neutral
4143,"Unfortunately, Not recommended! Très mauvaise expérience 🙅 #disappointed",negative
4144,"Honestly, Superbe! Better than expected 💪 Bravo!",positive
4145,It does the job. Produit basique 3/5,neutral
4146,"Malheureusement, Horrible! Je veux un remboursement 💸 0/5",negative
4147,Attention! Je ne suis pas satisfait! Doesn't work properly ⛔ #disappointed,negative
4148,"So, C'est bien... Not amazing though",neutral
4149,"Voilà, Standard service. Nothing to complain about 3/5",neutral
4150,"Malheureusement, Bad experience overall! Service médiocre 😣 Never again!",negative
4151,Très déçu... Not what I expected 😞,negative
4152,Attention! Horrible! Je veux un remboursement 💸 0/5,negative
4153,Disappointed... Livraison en retard et produit abîmé 📉 😢😢,negative
4154,Attention! Terrible service! Je ne recommande pas 👎 #disappointed,negative
4155,Hélas... Terrible quality! Produit défectueux 🔴,negative
4156,Hélas... C'est vraiment mauvais! Won't buy again ❌,negative
4157,"Malheureusement, Awful! N'achetez pas ce produit ⚠️ #fail",negative
4158,"Franchement, Superbe! Better than expected 💪 #happy",positive
4159,Hélas... Terrible! Perte de temps et d'argent 😩 Never again!,negative
4160,"Sérieusement, C'est magnifique! Absolutely perfect 💎 #happy",positive
4161,Hélas... Terrible quality! Produit défectueux 🔴,negative
4162,Attention! Not good at all! Vraiment décevant 😤 Never again!,negative
4163,"OMG! Great product! Super qualité, très satisfait 👌 A++",positive
4164,OMG! J'adore ce produit! Best purchase ever 😍 #happy,positive
4165,"Franchement, C'est parfait! Everything exceeded my expectations 🎉 #happy",positive
4166,"Franchement, Wonderful! Très bonne surprise 🎁 #happy",positive
4167,"Malheureusement, Terrible quality! Produit défectueux 🔴 Never again!",negative
4168,"Franchement, Parfait! Exactly what I needed ✨ Keep it up!",positive
4169,Attention! Disappointed... Livraison en retard et produit abîmé 📉 #disappointed,negative
4170,"Well, Acceptable. Je m'attendais à mieux maybe",neutral
4171,"Unfortunately, Bad experience overall! Service médiocre 😣",negative
4172,Catastrophique! Don't buy this 🚫 Never again!,negative
4173,"So, C'est passable. Could be worse 🆗 3/5",neutral
4174,Warning: Bad quality! Ça ne vaut pas le prix 👊,negative
4175,It does the job. Produit basique ⭐⭐⭐,neutral
4176,Attention! Catastrophique! Don't buy this 🚫,negative
4177,Plutôt correct. Nothing spectacular ✔️ On verra.,neutral
4178,Hélas... Poor quality! Très mauvaise qualité 💔 😢😢,negative
4179,OMG! Love this! Vraiment un bon achat 😍 A++,positive
4180,Attention! Catastrophique! Don't buy this 🚫 😢😢,negative
4181,"Malheureusement, C'est vraiment mauvais! Won't buy again ❌ 😢😢",negative
4182,Wow! Excellent rapport qualité-prix! Highly recommended 📈 Bravo!,positive
4183,Warning: Not good at all! Vraiment décevant 😤 #fail,negative
4184,"Average product, prix correct 🤷",neutral
4185,It's alright. Rien d'extraordinaire On verra.,neutral
4186,"Sérieusement, Je kiffe! Really impressed 🤩 5/5",positive
4187,Warning: Horrible! Je veux un remboursement 💸 #fail,negative
4188,"Malheureusement, Mauvais service client! Very unprofessional 🤬 #fail",negative
4189,Warning: Terrible quality! Produit défectueux 🔴 0/5,negative
4190,Attention! Disappointed... Livraison en retard et produit abîmé 📉 Never again!,negative
4191,"Franchement, Incredible! Livraison rapide et produit nickel ⚡ Bravo!",positive
4192,"Voilà, Fair enough. Ça fait le job 👍🏼 We'll see.",neutral
4193,"Unfortunately, Je suis vraiment pas content! Worst purchase 😾 0/5",negative
4194,"Honestly, Brilliant service! Équipe au top 🌈 Bravo!",positive
4195,Terrible quality! Produit défectueux 🔴 Never again!,negative
4196,"Franchement, Love this! Vraiment un bon achat 😍 ❤️❤️",positive
4197,"Well, Normal quality for the price. Rien à redire We'll see.",neutral
4198,Wow! Brilliant service! Équipe au top 🌈 Keep it up!,positive
4199,"Bon, C'est correct. Nothing special 😐 3/5",neutral
4200,"Well, C'est passable. Could be worse 🆗 3/5",neutral
4201,Hélas... Je regrette cet achat... Totally disappointed 😔 #fail,negative
4202,"So, Fair product. On verra sur le long terme 🔄 3/5",neutral
4203,"Unfortunately, Bad experience overall! Service médiocre 😣 0/5",negative
4204,"So, Plutôt correct. Nothing spectacular ✔️ We'll see.",neutral
4205,Attention! Poor quality! Très mauvaise qualité 💔 😢😢,negative
4206,"Well, Plutôt correct. Nothing spectacular ✔️ 3/5",neutral
4207,"Excellent quality, vraiment top! Love it 💯",positive
4208,Attention! Awful! N'achetez pas ce produit ⚠️ #fail,negative
4209,It's alright. Rien d'extraordinaire ⭐⭐⭐,neutral
4210,"Voilà, Okay for the price. Rien d'exceptionnel We'll see.",neutral
4211,"Voilà, It's alright. Rien d'extraordinaire ⭐⭐⭐",neutral
4212,"Franchement, I love it so much! C'est génial 😄",positive
4213,"Sérieusement, C'est magnifique! Absolutely perfect 💎 Keep it up!",positive
4214,"Voilà, Normal quality for the price. Rien à redire ⭐⭐⭐",neutral
4215,"Voilà, It's fine I suppose. Rien de fou 😑 ⭐⭐⭐",neutral
4216,Average experience. Ni bon ni mauvais We'll see.,neutral
4217,"Attention! Horrible experience, vraiment pas satisfait 😡",negative
4218,Attention! Bad experience overall! Service médiocre 😣,negative
4219,"Well, Plutôt correct. Nothing spectacular ✔️ We'll see.",neutral
4220,"Bon, Okay for the price. Rien d'exceptionnel ⭐⭐⭐",neutral
4221,Warning: Bad quality! Ça ne vaut pas le prix 👊 #disappointed,negative
4222,"Honestly, Best experience ever! Très professionnel 🎯 #happy",positive
4223,"Honestly, Superbe! Better than expected 💪 5/5",positive
4224,Wow! Superbe! Better than expected 💪,positive
4225,C'est passable. Could be worse 🆗 3/5,neutral
4226,Attention! Poor service! Personnel désagréable 😐 #fail,negative
4227,"Malheureusement, Not recommended! Très mauvaise expérience 🙅 Never again!",negative
4228,Hélas... C'est vraiment mauvais! Won't buy again ❌,negative
4229,Superbe! Better than expected 💪 #happy,positive
4230,"Average product, prix correct 🤷 ⭐⭐⭐",neutral
4231,"Unfortunately, Not worth it! Vraiment pas à la hauteur 📛 0/5",negative
4232,"Sérieusement, Brilliant service! Équipe au top 🌈 ❤️❤️",positive
4233,"Voilà, C'est correct. Nothing special 😐 We'll see.",neutral
4234,"Unfortunately, Horrible experience, vraiment pas satisfait 😡 😢😢",negative
4235,Warning: Disappointed! Ne correspond pas à la description 😕 😢😢,negative
4236,"Malheureusement, Bad quality! Ça ne vaut pas le prix 👊 0/5",negative
4237,"Sérieusement, Best experience ever! Très professionnel 🎯 #happy",positive
4238,C'est correct. Nothing special 😐,neutral
4239,"Voilà, Standard service. Nothing to complain about 3/5",neutral
4240,"Honestly, Amazing! Ça vaut vraiment le coup 🌟 #happy",positive
4241,OMG! Amazing! Ça vaut vraiment le coup 🌟 ❤️❤️,positive
4242,"Well, It's fine I suppose. Rien de fou 😑 We'll see.",neutral
4243,Wow! Incredible! Livraison rapide et produit nickel ⚡ Bravo!,positive
4244,Hélas... Bad quality! Ça ne vaut pas le prix 👊 Never again!,negative
4245,"Honestly, Excellent quality, vraiment top! Love it 💯 ❤️❤️",positive
4246,Hélas... Awful! N'achetez pas ce produit ⚠️,negative
4247,"Horrible experience, vraiment pas satisfait 😡 0/5",negative
4248,"Wow! Great product! Super qualité, très satisfait 👌",positive
4249,Incredible! Livraison rapide et produit nickel ⚡ #happy,positive
4250,"Sérieusement, C'est parfait! Everything exceeded my expectations 🎉 A++",positive
4251,"Bon, Okay for the price. Rien d'exceptionnel",neutral
4252,"OMG! Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ 5/5",positive
4253,Best experience ever! Très professionnel 🎯,positive
4254,Outstanding! Meilleur achat de l'année 🏆 #happy,positive
4255,"Unfortunately, Disappointed... Livraison en retard et produit abîmé 📉 Never again!",negative
4256,"OMG! This is awesome! Trop bien, je recommande 🔥 Bravo!",positive
4257,"Malheureusement, Je regrette cet achat... Totally disappointed 😔 😢😢",negative
4258,Je suis ravi! Fantastic quality 🥰 A++,positive
4259,"Franchement, Outstanding! Meilleur achat de l'année 🏆 ❤️❤️",positive
4260,"Unfortunately, Disappointed! Ne correspond pas à la description 😕 Never again!",negative
4261,"Well, Decent but ordinary. Sans surprise ⭐⭐⭐",neutral
4262,Warning: C'est inadmissible! Completely unsatisfied 😒,negative
4263,"So, Plutôt correct. Nothing spectacular ✔️ ⭐⭐⭐",neutral
4264,Standard service. Nothing to complain about We'll see.,neutral
4265,Warning: Terrible quality! Produit défectueux 🔴,negative
4266,"Franchement, Super expérience, very satisfied with my order ⭐⭐⭐⭐⭐ Bravo!",positive
4267,"Well, It's okay. Correspond à la description ⭐⭐⭐",neutral
4268,Hélas... C'est nul! Waste of money 😠,negative
4269,"Malheureusement, C'est nul! Waste of money 😠 0/5",negative
4270,C'est correct. Nothing special 😐 ⭐⭐⭐,neutral
4271,Incredible! Livraison rapide et produit nickel ⚡ ❤️❤️,positive
