review_body,stars,product_category,language
"Déçue, pas de notice explicite, le produit acheté surtout pour proteges angles, le colle ne tient pas, mon fils de 9 mois a pu facilement les retirer! Le fixe-tiroir est rapidement cassé après un petit effort de mon garçon. Pour enlever, bon courage! Je ne recommande pas. Par contre jolie boite !",2,baby_product,fr
"Un peu plus large que les autres protège cartes que jai pu avoir, mais tres bon (je m'en sers comme protège cartes d'extra deck)",4,toy,fr
Housse indispensable pour l’ete car cosy en matière chaude devient inconfortable pour bébé. Couleur blanche unique regrettable car salissant et pas personnalisable. Housse difficile à installer et ne tient pas bien près des pieds,4,baby_product,fr
"Received fast and color is as expected. Seams not finished, as in stings hanging and uneven. It was snug in the chest- I'm a 38DD and for the price, I cant really complain too much of the material but it was rough. It would be fine for someone less busty and long enough to cover any belly and not too wide that it looks like maternity, but the quality was just bad.",2,apparel,en
"Je suis très satisfaite de la coque J'ai acheté cette coque la semaine dernière, très facile à installer, elle protège bien mon téléphone, pour le moment je n'ai trouvé aucun point faible dans cette coque.",5,wireless,fr
Bon produit mais le réglage peut s'avérer juste pour les plus grands gabarits,4,sports,fr
this is critical to keeping the vacuum fast and easy to use,5,other,en
Service après-vente efficace. Mais le produit ne me convenait pas.,2,automotive,fr
"Acheté pour recharge rapide de mon Huawei, pour la charge, rien à redire. Pour la solidité il faudra repasser ! Après quelque mois, la prise Usb C s est disloqué et fin de vie du chargeur.",1,pc,fr
"The colors were cute and girly. Perfect for our 1 year old daughter. The balls are not very sturdy. She is able to squeeze them, I make sure not to crush them if I get in the pit with her. 1 bag is definitely not enough. We bought 3 bags of 200 balls and maybe could have even gotten away with one more.",3,toy,en
The watch band does not hold well.,3,wireless,en
"Super pratique , on les as mis derrière les sièges conducteur et passager de notre camping car , on peut ranger pas mal de chose , très utile",5,baby_product,fr
Produit de qualité moyenne Les hommes ne tiennent pas très bien 1 seul coloris reçu et frais de port exorbitants pour être livré en 3 jours via DHL ( 40 euros ! !),3,home,fr
"Je ne peux pas donner mon avis, n’ayant jamais été livré et remboursé par Amazon",1,home,fr
it drys up the hair a little but using together with the shampoo and conditioner give me a great result stopping my hair of fallen by 80%,5,beauty,en
The quality of the workmanship is great. It's a little pricey but if you can find them on sale its worth it.,5,office_product,en
"I wanted the rack to fit in little space in my kitchen where I can store extra cooking utensils and pantry. This was light weight, easy to assemble and cheaper in comparison to similar product. Only improvements will be eradicating bunch of plastics caps that came as a shipping protector.",4,furniture,en
The previews are way better than this movie.,2,digital_video_download,en
"This speaker seemed great until it broke, randomly stopped holding a charge, after a month! You get what you pay for.",2,electronics,en
These are so much more comfortable than a band aid,4,drugstore,en
Trop récent pour évaluer la longétivité mais produit ok sur mon matériel,2,home_improvement,fr
"I have purchased this wig twice because it is affordable and looks so natural! I get compliments on it all the time. My only complaint is that the hair is a bit more sparse in the back and that part of the unit ages a lot quicker than the front. Combing this wig causes it to shed a lot too. But none of these problems are too bad, considering that you pay less than $50 for it. Would buy again.",4,beauty,en
"Upon opening my box I heard glass moving. Sure enough, one of my canisters was broke and shattered glass was in the bubble wrap surrounding it. I am not happy. The other canisters are fine. There is no evidence that the box was dropped.",1,kitchen,en
Si vous vous attendez à un gel 100% aloe vera ce n’est pas ce qu’il vous faut.. regardez la composition,2,beauty,fr
"Works great! I got sick of going to the doctor and spending $30 every other month to get my earwax removed from impacted ears! I soften up my earwax with hydrogen peroxide, then i blast it with this syringe and it just comes flying out of my ear, it doesnt hurt at all, in fact it tickles.",5,drugstore,en
"I like everything about this shirt. Really great fit, and quality for the price. Definitely buying more.",5,other,en
"ADORABLE.. THE GIRL I BOUGHT IT FOR LOVED ALL OF IT! BEWARE THOUGH, THE BLOW DRYER DOES NOT ""WORK"" OR BLOW AIR AS IT CLAIMS. (WHICH WAS THE MAIN REASON I PURCHASED THIS ONE OVER THE OTHERS) NO I WAS NOT EXPECTING TO DRY HAIR WITH IT, BUT AT LEAST A DECENT AIR FLOW AND SOUND. I REPLACED THE BATTERIES LIKE 3 TIMES TRYING TO FIGURE IT OUT AND REALIZED THAT IT ONLY MAKES A VERYYYYY FAINT SOUND. THAT'S HOW FAINT THE SOUND IS, IT WAS WORKING I JUST COULDN'T HEAR IT & THOUGHT IT WAS BROKEN.",4,toy,en
"Produit qui répondait à mes attentes, mais il ne fonctionne plus seulement 4 mois après l’achat. Pour moi c’est une déception.",2,electronics,fr
In retrospect I wish I had returned these. I'm not sure of my exact bra size while nursing. I was a 34D pre-pregnancy but my boobs have grown very large. All of my other nursing tanks/bras have been purchased in XL and they are borderline still too small. I bought an XL in this shirt and it's very loose in the chest. That creates an uncomfortable rubbing on my nipples (which are obviously very tender anyway). Also there is no structure in the chest so my reusable breast pads are constantly moving around in the top and then not serving their purpose. These are really cute but they really provide me more frustrating than they're worth.,2,apparel,en
Le produit est arrivé dans les délais prévus et en parfait état. La mise en oeuvre est facile. l'eclairage est puissant. En plus la lampe est jolie.,4,home,fr
Product didn’t work as stated. Followed directions and it’s currently the 8th day and haven’t seen any peeling or difference. Will not buy again. Very disappointed. Will be buying Baby Foot.,1,drugstore,en
"J'ai malheureusement tombé la télécommande sur du gravier..... antenne cassée (plastique). J' ai appuyé sur la fonction son du collier, le son ne s'arrêtait plus !!! C'est grave car j'ai un staff et il ne comprenait pas d'où le son venait .... Pas cher certes ..... et aujourd'hui il ne fonctionne plus du tout......",1,pet_products,fr
"Livré rapidement, elle semble être d'un bon rapport qualité prix. A voir à l'usage dans le temps",5,luggage,fr
Paper thin pillow. Returning immediately.,1,home,en
Where is the adhesive on these sliders??. We used them but think they could have been made better.,3,home_improvement,en
"I am very satisfied with this compressor.It is fairly quiet, easy to hook up,So far I have no complaints with this compressor and am very satisfied with the price paid.",5,automotive,en
Perfect small tower with plenty of ports. Keeps area neat and tidy,5,electronics,en
Ended up in the back of the closet in my son's room.,2,apparel,en
"The end popped off this hose. I’ve never had that happen before. Screwed an adjustable head on and when I turned on the water, pop goes the brass head. Could be a fun game to scare the crap out of someone, which is why I gave it three stars, otherwise would’ve given this a one star.",3,lawn_and_garden,en
"The box was not closed securely or taped so it could not open, so when the package arrived, nails were out of the box and most were broken into smaller pieces. Very poor planning on the Spot Nails and Amazon. Lesson Learned will not order items like this in the future online.",1,other,en
not able to see the numbers at any time.,2,watch,en
Je l'ai acheté pour noël pour 3 garçons avec le reste de la collection mais ce campement est vraiment super. Les détails sont au top et ils s'amusent beaucoup avec. En plus c'est bien solide car ils ne sont pas très tendre avec!,5,toy,fr
It works I have lost 13 lbs so far,5,drugstore,en
"Produit très bien avec un super prix. Après plusieurs locations en pharmacie, celui-ci convient très bien pour mes petits bouts. Je le recommande.",5,drugstore,fr
I'm fine with this product at this point,4,home,en
"I like that the socks seem to help my restless legs at night after wearing them for the day. Love the colors, they look like regular knee high socks, so no one can tell that they are compression socks. They are a little hard to put on, even when you roll them up like you do for nylons. Once you get them on past your heel then they go on pretty easy. But, I’m sure that once I wear them enough to get the technique down, it will get easier. The socks are comfortable to wear all day long!",4,sports,en
